Transaction Amount,Transaction Time,Transaction Type,Merchant Category,Merchant Location,Average Transaction Amount,Transaction Frequency,Time Since Last Transaction,Transaction Velocity,Historical Transaction Patterns,Device ID,Browser and OS,IP Address,Channel,Billing Address vs. Shipping Address,Distance from Last Transaction,Country,Region,Blacklisted Merchants or IPs,Real-time Threat Intelligence,Social Media or Public Data,Keystroke Dynamics,Mouse Movement,Touchscreen Gestures,Anomaly Scores,Categorical Aggregates,Temporal Aggregates,User Age,Account Tenure,Credit Score,Fraudulent
150.78,2024-04-06 00:32,Online,Electronics,Pretoria,84.93,27,11,Low,Frequent,DEV4250,"Firefox, Win11",207.7.58.47,Mobile,No,4.4,South Africa,gauteng,No,Low,Yes,High,High,Moderate,0.6,Low,High,52,4,641,0
103.61,2024-07-22 10:11,In-store,Clothing,Capewtown,206.86,17,14,High,Frequent,DEV9251,"Edge, Win11",44.183.36.96,Web,Yes,42.3,South Africa,gauteng,No,Low,Yes,High,Moderate,Low,0.83,Low,Low,27,3,683,1
95.35,2024-02-03 12:57,In-store,Groceries,Pretoria,104.93,1,14,High,Frequent,DEV9034,"Firefox, Win11",18.118.157.81,Mobile,Yes,22.6,South Africa,gauteng,Yes,Medium,No,High,Low,High,0.88,Low,High,59,4,659,1
87.74,2024-03-13 01:16,Online,Electronics,Joburg,296.48,2,26,Low,Infrequent,DEV3704,"Edge, Win11",117.27.112.131,Web,No,20.9,South Africa,Kwazulu Natal,Yes,Low,Yes,High,Low,High,0.78,High,Medium,52,5,702,0
183.76,2024-01-18 19:02,Online,Groceries,Port Elizabeth,236.25,10,26,Medium,Frequent,DEV1686,"Edge, Win11",41.220.154.16,Mobile,No,3.3,South Africa,Kwazulu Natal,Yes,Medium,No,Low,Moderate,Moderate,0.92,Low,Medium,45,5,686,1
182.13,2024-01-15 16:16,Online,Dining,Capewtown,124.23,29,5,High,Frequent,DEV5511,"Chrome, Win10",2.38.180.183,Web,Yes,18.2,South Africa,Eastern cape,No,Medium,No,Low,Moderate,High,0.88,Medium,Low,43,4,782,1
264.97,2024-07-12 03:27,Online,Dining,Capewtown,151.6,9,27,Low,Infrequent,DEV9295,"Chrome, Win10",153.210.136.226,Mobile,No,49.2,South Africa,Western cape ,Yes,Medium,Yes,Low,High,High,0.23,Medium,High,55,2,641,1
146.86,2024-03-25 02:11,Online,Travel,Port Elizabeth,56.0,10,2,High,Infrequent,DEV2713,"Edge, Win11",105.168.229.129,Mobile,Yes,24.6,South Africa,Western cape ,Yes,Medium,Yes,Moderate,High,High,0.58,High,Medium,54,9,663,0
185.2,2024-03-30 05:44,Online,Clothing,Capewtown,44.76,1,28,High,Infrequent,DEV4143,"Firefox, Win11",86.76.188.91,Web,Yes,22.7,South Africa,Eastern cape,No,High,No,High,High,Moderate,0.01,Low,Medium,70,9,693,1
188.74,2024-05-03 18:50,In-store,Clothing,Pretoria,233.05,18,29,High,Frequent,DEV6956,"Firefox, Win11",126.162.89.20,Mobile,Yes,22.9,South Africa,Western cape ,No,Medium,No,High,Moderate,High,0.07,Medium,Low,51,2,746,0
225.74,2024-03-23 22:44,Online,Travel,Joburg,200.05,8,21,Low,Frequent,DEV9461,"Firefox, Win11",87.176.102.40,Mobile,No,38.5,South Africa,Western cape ,Yes,Medium,Yes,High,High,Low,0.97,Medium,High,48,7,660,1
284.57,2024-07-31 02:09,In-store,Dining,Joburg,189.35,7,26,Medium,Frequent,DEV6818,"Firefox, Win11",118.152.71.96,Web,Yes,45.4,South Africa,Western cape ,Yes,High,Yes,High,Low,Low,0.39,Medium,High,30,2,771,0
23.9,2024-05-15 22:41,Online,Dining,Joburg,139.5,9,18,Low,Infrequent,DEV6911,"Edge, Win11",204.210.156.106,Web,No,32.3,South Africa,Kwazulu Natal,No,Low,No,High,High,Moderate,0.37,Low,Medium,39,10,737,1
123.4,2024-07-04 13:48,Online,Clothing,Capewtown,127.6,19,6,Medium,Frequent,DEV2948,"Safari, iOS",122.18.6.93,Web,Yes,4.5,South Africa,Kwazulu Natal,No,Low,No,Moderate,Moderate,Low,0.06,High,Medium,34,5,701,0
141.4,2024-03-24 08:32,In-store,Dining,Pretoria,63.27,13,14,Low,Frequent,DEV9080,"Firefox, Win11",142.88.118.185,Mobile,Yes,44.6,South Africa,Eastern cape,No,Medium,No,High,Moderate,Moderate,0.18,High,Low,48,8,800,0
220.46,2024-03-26 13:37,Online,Clothing,Durban,182.75,15,25,Medium,Frequent,DEV3135,"Firefox, Win11",43.125.200.210,Web,Yes,47.7,South Africa,gauteng,No,Medium,Yes,High,Moderate,Low,0.45,Low,Medium,41,3,769,0
33.0,2024-07-01 23:50,Online,Electronics,Port Elizabeth,43.82,23,6,Low,Frequent,DEV4400,"Edge, Win11",221.88.118.4,Mobile,No,13.9,South Africa,gauteng,Yes,Low,No,Low,High,Moderate,0.69,Low,High,39,4,624,0
252.43,2024-04-24 06:31,Online,Electronics,Pretoria,76.73,15,16,Low,Frequent,DEV8405,"Safari, iOS",200.85.2.31,Mobile,No,5.9,South Africa,Kwazulu Natal,No,Medium,No,Low,High,Moderate,0.37,Medium,High,26,10,652,1
30.12,2024-01-29 01:42,In-store,Clothing,Durban,172.37,25,5,Medium,Infrequent,DEV4779,"Chrome, Win10",169.92.222.62,Mobile,Yes,7.1,South Africa,Western cape ,Yes,Medium,No,Moderate,Moderate,High,0.95,Medium,High,52,6,797,1
148.92,2024-02-06 11:25,In-store,Groceries,Capewtown,30.46,10,25,Low,Infrequent,DEV8721,"Chrome, Win10",28.45.193.210,Mobile,No,17.9,South Africa,gauteng,No,High,No,Moderate,Moderate,Low,0.68,Medium,Medium,18,6,786,0
22.03,2024-06-05 11:21,Online,Electronics,Durban,160.66,12,23,High,Frequent,DEV3426,"Firefox, Win11",177.126.207.244,Web,Yes,27.4,South Africa,gauteng,No,Medium,No,High,High,Moderate,0.71,Medium,Low,27,6,646,0
180.37,2024-03-31 05:13,In-store,Dining,Joburg,75.25,29,6,High,Frequent,DEV4144,"Chrome, Win10",73.82.91.162,Web,Yes,9.3,South Africa,Western cape ,No,Medium,Yes,High,Moderate,High,0.17,Low,High,37,8,737,1
220.82,2024-07-24 02:50,In-store,Travel,Capewtown,242.79,10,19,High,Frequent,DEV4864,"Edge, Win11",30.202.181.3,Mobile,No,30.3,South Africa,gauteng,No,Low,No,Moderate,Low,High,0.36,Low,Medium,63,4,772,0
87.53,2024-03-10 08:17,Online,Clothing,Port Elizabeth,25.65,5,16,Medium,Frequent,DEV6713,"Firefox, Win11",157.91.118.203,Web,Yes,30.1,South Africa,Eastern cape,No,Medium,Yes,Moderate,High,Low,0.18,Low,Medium,44,3,678,1
201.97,2024-03-19 22:25,Online,Electronics,Joburg,20.11,18,9,Medium,Infrequent,DEV8182,"Chrome, Win10",157.179.143.9,Mobile,No,0.8,South Africa,Western cape ,Yes,High,No,High,Moderate,High,0.42,High,Low,50,1,612,1
73.3,2024-03-30 15:29,Online,Travel,Capewtown,230.47,27,13,Low,Frequent,DEV1755,"Edge, Win11",147.101.247.91,Mobile,Yes,15.7,South Africa,Eastern cape,Yes,Medium,No,Low,High,Low,0.13,Low,High,70,3,772,1
50.05,2024-02-14 10:36,Online,Electronics,Capewtown,180.5,19,18,High,Frequent,DEV5927,"Safari, iOS",163.223.32.184,Mobile,Yes,20.0,South Africa,Eastern cape,Yes,Medium,No,Low,Low,Moderate,0.63,Medium,Low,52,2,671,1
191.34,2024-04-16 07:11,Online,Clothing,Durban,208.73,30,13,High,Frequent,DEV8690,"Chrome, Win10",176.182.238.227,Web,No,23.9,South Africa,gauteng,No,Medium,Yes,Moderate,Low,Moderate,0.72,High,Medium,49,10,664,0
85.53,2024-07-04 05:33,In-store,Travel,Joburg,67.44,6,7,Medium,Frequent,DEV8715,"Chrome, Win10",76.127.117.105,Mobile,No,29.1,South Africa,gauteng,Yes,Low,No,Low,Low,Low,0.96,Medium,High,47,10,795,0
75.14,2024-07-31 20:56,Online,Travel,Pretoria,259.62,13,24,Low,Infrequent,DEV7299,"Firefox, Win11",71.110.134.16,Web,Yes,39.1,South Africa,Kwazulu Natal,No,Low,Yes,Low,High,High,0.57,Low,Low,68,6,665,0
209.48,2024-02-18 08:12,Online,Clothing,Pretoria,67.71,4,17,Medium,Infrequent,DEV5876,"Safari, iOS",96.89.220.71,Web,No,12.9,South Africa,Western cape ,Yes,High,Yes,Moderate,High,Moderate,0.43,High,Low,65,7,777,0
261.0,2024-01-15 01:18,Online,Clothing,Joburg,270.44,3,4,Medium,Frequent,DEV1265,"Edge, Win11",19.135.168.13,Web,No,23.3,South Africa,Eastern cape,Yes,Medium,No,Low,Moderate,High,0.5,Medium,Low,56,2,700,1
189.55,2024-04-05 20:52,In-store,Electronics,Durban,88.69,27,19,Low,Frequent,DEV9339,"Firefox, Win11",218.96.118.82,Web,Yes,49.0,South Africa,Western cape ,No,Low,No,Low,Moderate,High,0.05,Low,Low,25,8,698,0
87.7,2024-01-01 00:24,In-store,Dining,Pretoria,248.01,10,9,Medium,Frequent,DEV7113,"Edge, Win11",78.230.239.173,Mobile,Yes,38.0,South Africa,Western cape ,Yes,Low,No,High,Low,Low,0.91,Low,Medium,57,3,696,1
34.28,2024-06-10 13:58,In-store,Clothing,Port Elizabeth,104.75,3,6,High,Frequent,DEV3907,"Chrome, Win10",126.71.253.31,Web,No,7.5,South Africa,Eastern cape,Yes,Medium,No,Low,High,Moderate,0.61,High,High,48,8,753,0
81.14,2024-06-07 06:14,In-store,Dining,Capewtown,211.62,21,17,Low,Infrequent,DEV2332,"Chrome, Win10",94.8.240.24,Web,Yes,3.5,South Africa,Eastern cape,No,Low,Yes,Moderate,Low,High,0.91,Medium,Low,25,7,652,0
31.29,2024-05-26 11:08,Online,Electronics,Pretoria,177.24,16,30,High,Frequent,DEV8019,"Safari, iOS",4.128.55.42,Mobile,Yes,6.0,South Africa,gauteng,No,Low,No,Moderate,Moderate,High,0.32,High,Low,58,10,731,1
28.92,2024-01-16 20:26,In-store,Groceries,Pretoria,111.73,13,24,Low,Frequent,DEV2501,"Edge, Win11",54.188.250.14,Mobile,No,22.9,South Africa,gauteng,No,Medium,Yes,Low,Low,High,0.48,Low,High,68,3,798,1
59.41,2024-03-08 03:18,In-store,Groceries,Port Elizabeth,138.36,21,27,High,Frequent,DEV1828,"Edge, Win11",33.141.251.86,Mobile,Yes,40.1,South Africa,Western cape ,No,High,Yes,High,Low,Moderate,0.2,High,High,45,10,663,0
121.38,2024-03-14 12:11,In-store,Clothing,Pretoria,206.15,14,22,Low,Frequent,DEV9788,"Firefox, Win11",113.196.55.163,Mobile,No,46.6,South Africa,Kwazulu Natal,No,Medium,Yes,High,Low,Moderate,0.18,High,High,22,1,789,1
192.61,2024-06-20 11:47,Online,Travel,Joburg,145.54,26,3,Medium,Frequent,DEV9884,"Firefox, Win11",138.233.90.26,Mobile,No,18.6,South Africa,Western cape ,No,Low,No,Moderate,Low,Moderate,0.12,Medium,High,24,7,787,1
57.84,2024-05-16 13:51,In-store,Groceries,Pretoria,229.26,23,10,High,Infrequent,DEV1110,"Edge, Win11",211.231.131.157,Web,No,39.7,South Africa,Western cape ,No,Low,Yes,Low,High,High,0.2,High,Medium,46,4,699,0
28.34,2024-05-21 22:06,Online,Clothing,Capewtown,165.22,27,9,High,Frequent,DEV1071,"Edge, Win11",24.30.217.229,Mobile,No,23.0,South Africa,Eastern cape,Yes,Low,Yes,High,Moderate,Low,0.95,Medium,Low,34,2,658,1
21.26,2024-06-12 13:54,In-store,Groceries,Pretoria,220.2,9,24,Low,Infrequent,DEV4827,"Safari, iOS",61.46.106.251,Mobile,Yes,47.8,South Africa,Eastern cape,No,Medium,Yes,Low,Moderate,Low,0.27,Medium,High,27,8,671,0
260.59,2024-04-30 05:16,In-store,Clothing,Port Elizabeth,202.82,30,21,High,Infrequent,DEV9952,"Firefox, Win11",151.90.28.134,Mobile,Yes,37.4,South Africa,Eastern cape,No,High,No,Low,Moderate,Low,0.51,High,High,42,10,678,0
255.94,2024-04-24 06:38,Online,Groceries,Durban,208.44,14,3,High,Frequent,DEV7306,"Firefox, Win11",155.79.113.99,Web,Yes,8.4,South Africa,Western cape ,Yes,Medium,No,Moderate,Low,Moderate,0.64,Medium,High,28,6,763,1
176.24,2024-03-14 14:00,In-store,Clothing,Port Elizabeth,182.42,4,12,Low,Frequent,DEV9857,"Edge, Win11",116.85.181.57,Web,Yes,40.5,South Africa,Kwazulu Natal,No,High,Yes,Moderate,Low,High,0.96,Low,Low,48,8,688,0
27.83,2024-07-17 11:52,Online,Electronics,Joburg,251.52,16,20,High,Infrequent,DEV3115,"Edge, Win11",187.94.144.217,Mobile,No,36.8,South Africa,Western cape ,No,High,Yes,Moderate,Moderate,Moderate,0.7,Low,High,36,4,758,1
106.52,2024-06-27 13:14,In-store,Dining,Joburg,92.18,2,12,Low,Infrequent,DEV6166,"Firefox, Win11",17.67.205.206,Mobile,Yes,26.1,South Africa,gauteng,No,Medium,No,High,Low,High,0.82,High,Medium,59,9,655,1
156.49,2024-05-03 19:33,In-store,Clothing,Pretoria,246.93,6,5,Medium,Infrequent,DEV1029,"Firefox, Win11",8.91.143.131,Web,No,36.1,South Africa,gauteng,Yes,Medium,No,Low,Moderate,High,0.42,High,Medium,29,3,719,1
273.16,2024-04-14 01:06,In-store,Clothing,Durban,204.33,8,13,Low,Frequent,DEV7964,"Edge, Win11",145.61.70.206,Mobile,No,31.4,South Africa,Eastern cape,Yes,Low,Yes,Moderate,High,High,0.94,Medium,Low,62,1,634,1
86.98,2024-06-03 06:30,In-store,Dining,Pretoria,174.44,10,21,Medium,Infrequent,DEV6167,"Chrome, Win10",41.8.50.2,Mobile,Yes,33.1,South Africa,Eastern cape,Yes,Low,No,Moderate,Moderate,Low,0.76,Low,Low,61,6,627,1
260.51,2024-01-15 01:45,Online,Groceries,Capewtown,220.58,10,9,High,Infrequent,DEV5786,"Edge, Win11",138.152.255.88,Mobile,No,15.0,South Africa,Western cape ,No,Low,Yes,High,High,Low,0.34,Medium,High,50,6,681,1
113.08,2024-02-23 08:12,In-store,Travel,Pretoria,197.6,3,30,Low,Infrequent,DEV4206,"Firefox, Win11",84.169.187.7,Web,Yes,6.6,South Africa,Western cape ,No,Low,Yes,Low,Low,High,0.66,Medium,Medium,50,3,620,0
31.33,2024-03-25 11:11,Online,Clothing,Pretoria,104.32,21,5,Medium,Infrequent,DEV3534,"Firefox, Win11",85.57.119.157,Web,Yes,40.7,South Africa,Western cape ,Yes,High,Yes,Moderate,High,Low,0.31,High,Medium,60,9,640,1
292.46,2024-06-21 05:55,Online,Groceries,Joburg,104.24,24,17,High,Infrequent,DEV5572,"Firefox, Win11",14.38.111.234,Mobile,Yes,13.6,South Africa,gauteng,No,Medium,Yes,Low,High,High,0.41,Low,High,51,3,757,0
258.51,2024-07-11 16:48,In-store,Groceries,Joburg,249.51,14,15,Low,Infrequent,DEV7460,"Safari, iOS",207.228.225.64,Mobile,No,41.5,South Africa,Eastern cape,No,Low,No,Low,Low,High,0.31,Low,High,38,3,675,1
270.74,2024-06-16 22:01,In-store,Groceries,Port Elizabeth,71.15,14,21,Medium,Frequent,DEV8498,"Firefox, Win11",35.106.66.246,Mobile,No,45.4,South Africa,Kwazulu Natal,Yes,Low,No,High,Low,Low,0.93,Low,High,25,10,765,1
53.82,2024-06-01 23:34,In-store,Groceries,Capewtown,93.56,27,1,Medium,Frequent,DEV9272,"Safari, iOS",2.152.204.137,Mobile,Yes,41.4,South Africa,Eastern cape,Yes,High,No,Low,Moderate,High,0.76,Low,High,58,7,666,1
204.54,2024-01-24 10:32,In-store,Dining,Pretoria,186.89,18,15,High,Frequent,DEV8831,"Chrome, Win10",16.118.244.231,Mobile,Yes,39.2,South Africa,Kwazulu Natal,Yes,Medium,No,High,High,Low,0.73,Low,High,37,9,602,0
209.29,2024-06-02 20:39,In-store,Dining,Capewtown,54.38,3,22,High,Infrequent,DEV8079,"Chrome, Win10",164.63.186.227,Mobile,No,48.7,South Africa,Kwazulu Natal,No,Medium,Yes,Moderate,Moderate,High,0.14,High,High,21,5,659,1
100.95,2024-02-05 02:10,Online,Dining,Port Elizabeth,114.56,2,27,High,Infrequent,DEV8223,"Edge, Win11",220.154.49.219,Web,Yes,20.4,South Africa,gauteng,Yes,Medium,No,Moderate,High,High,0.5,High,Medium,21,2,706,0
275.88,2024-05-13 03:51,In-store,Dining,Capewtown,80.56,2,5,High,Frequent,DEV3525,"Edge, Win11",106.233.183.24,Mobile,No,10.5,South Africa,Eastern cape,No,Low,Yes,High,Low,High,0.59,Low,Low,21,2,782,0
186.14,2024-07-18 06:42,Online,Electronics,Joburg,36.17,17,17,Medium,Infrequent,DEV8793,"Safari, iOS",30.112.59.50,Web,Yes,36.3,South Africa,gauteng,Yes,Low,No,High,High,Low,0.24,High,Low,57,10,633,1
73.37,2024-03-24 18:01,Online,Travel,Pretoria,257.5,10,22,High,Frequent,DEV5017,"Chrome, Win10",222.217.51.133,Web,No,35.8,South Africa,Eastern cape,Yes,High,No,Moderate,Moderate,High,0.84,High,Low,42,1,731,1
122.98,2024-03-20 15:14,Online,Groceries,Pretoria,213.13,19,13,Low,Frequent,DEV5541,"Edge, Win11",21.146.40.29,Web,Yes,37.8,South Africa,gauteng,No,Low,No,Moderate,High,High,0.56,High,Low,38,8,638,0
122.82,2024-01-15 07:33,In-store,Clothing,Durban,228.82,12,27,High,Infrequent,DEV8681,"Edge, Win11",117.252.206.14,Web,Yes,3.7,South Africa,Western cape ,Yes,High,Yes,Low,Moderate,High,0.63,High,High,65,6,737,0
41.89,2024-07-04 09:48,Online,Groceries,Pretoria,265.29,10,29,Low,Infrequent,DEV4952,"Firefox, Win11",23.189.24.64,Mobile,Yes,44.1,South Africa,Kwazulu Natal,Yes,High,Yes,Moderate,High,Moderate,0.84,Low,Medium,59,1,789,0
140.33,2024-02-03 10:30,In-store,Travel,Durban,255.15,13,17,High,Infrequent,DEV4495,"Firefox, Win11",140.52.174.155,Mobile,Yes,39.7,South Africa,Kwazulu Natal,No,High,No,High,High,Low,0.92,Medium,Low,42,5,634,1
67.93,2024-04-01 16:02,Online,Clothing,Durban,135.84,19,18,Low,Infrequent,DEV4837,"Edge, Win11",170.124.51.110,Mobile,No,28.9,South Africa,Kwazulu Natal,No,Low,Yes,High,High,Low,0.34,Low,Low,69,10,678,0
29.33,2024-06-09 15:44,In-store,Travel,Port Elizabeth,51.57,18,24,Low,Frequent,DEV9280,"Chrome, Win10",83.89.68.126,Web,Yes,14.1,South Africa,Western cape ,No,Medium,No,High,Low,High,0.23,High,Low,51,6,603,1
177.48,2024-05-11 16:48,In-store,Dining,Capewtown,68.59,29,9,Medium,Frequent,DEV6576,"Firefox, Win11",4.58.147.199,Mobile,Yes,6.9,South Africa,Eastern cape,Yes,Low,No,High,Moderate,High,0.5,High,Low,52,2,740,1
30.8,2024-07-14 13:58,Online,Dining,Capewtown,66.62,17,17,Low,Frequent,DEV8199,"Chrome, Win10",26.123.167.157,Mobile,Yes,13.0,South Africa,gauteng,No,High,Yes,High,High,High,0.96,High,Low,44,3,730,1
159.86,2024-03-29 14:18,Online,Clothing,Joburg,147.39,14,9,Medium,Infrequent,DEV6872,"Firefox, Win11",146.121.234.99,Web,No,23.2,South Africa,Eastern cape,No,Low,Yes,Moderate,High,High,0.37,Low,Low,57,8,686,1
182.27,2024-05-16 09:22,In-store,Groceries,Durban,106.0,21,6,Low,Infrequent,DEV7280,"Firefox, Win11",105.75.66.171,Mobile,Yes,2.6,South Africa,gauteng,Yes,Low,No,High,High,High,0.52,Medium,Low,56,9,767,1
222.17,2024-05-12 21:00,Online,Dining,Port Elizabeth,53.02,28,19,Medium,Infrequent,DEV1625,"Safari, iOS",22.29.22.73,Mobile,Yes,30.8,South Africa,Kwazulu Natal,Yes,High,No,Moderate,High,Moderate,0.18,Low,High,38,7,742,1
197.48,2024-04-19 08:35,Online,Electronics,Capewtown,61.15,27,6,High,Frequent,DEV1973,"Chrome, Win10",135.227.2.54,Web,Yes,32.5,South Africa,Eastern cape,Yes,Low,Yes,Moderate,Low,High,0.27,Medium,High,37,3,754,0
119.17,2024-03-12 15:45,In-store,Electronics,Pretoria,149.93,27,23,High,Frequent,DEV1751,"Chrome, Win10",24.247.111.251,Web,No,37.8,South Africa,Kwazulu Natal,No,High,Yes,Low,Moderate,Moderate,0.31,Low,High,40,4,680,1
243.59,2024-06-09 10:30,In-store,Dining,Capewtown,133.62,11,17,High,Frequent,DEV8869,"Chrome, Win10",172.231.162.144,Web,No,31.1,South Africa,Eastern cape,Yes,High,No,Low,Moderate,Low,0.64,Medium,Medium,53,7,765,1
44.29,2024-06-19 18:21,In-store,Clothing,Joburg,96.97,5,23,Medium,Frequent,DEV3358,"Edge, Win11",94.117.145.17,Mobile,No,17.4,South Africa,Western cape ,Yes,Medium,Yes,Moderate,High,Moderate,0.31,Medium,Low,60,10,745,0
262.77,2024-04-15 00:48,Online,Electronics,Port Elizabeth,97.85,15,8,High,Infrequent,DEV1206,"Safari, iOS",130.100.95.229,Web,Yes,10.7,South Africa,Eastern cape,No,High,No,High,Low,Low,0.76,Low,Low,48,6,772,1
214.11,2024-03-24 20:22,In-store,Travel,Capewtown,192.11,13,27,Low,Infrequent,DEV9140,"Firefox, Win11",13.246.245.249,Web,No,32.2,South Africa,gauteng,Yes,Medium,Yes,Low,Low,High,0.45,Medium,Low,42,3,697,1
210.95,2024-01-13 06:40,In-store,Dining,Durban,133.55,30,7,High,Frequent,DEV6895,"Chrome, Win10",98.50.170.187,Mobile,No,7.0,South Africa,gauteng,Yes,Low,No,Low,Low,Moderate,0.76,Medium,High,39,9,649,0
95.63,2024-07-03 05:17,Online,Electronics,Joburg,286.22,22,19,High,Infrequent,DEV4240,"Safari, iOS",177.11.95.155,Web,Yes,15.1,South Africa,Western cape ,Yes,High,Yes,Moderate,Low,Low,0.28,Medium,High,62,2,690,0
67.23,2024-05-11 01:18,Online,Groceries,Pretoria,49.37,23,25,Low,Frequent,DEV9570,"Safari, iOS",197.113.203.3,Web,No,48.1,South Africa,gauteng,Yes,Low,Yes,Low,Low,Low,0.71,Medium,Low,28,3,793,1
149.02,2024-03-11 19:58,Online,Groceries,Pretoria,127.49,25,27,Low,Infrequent,DEV8180,"Safari, iOS",52.25.121.2,Mobile,No,20.4,South Africa,Western cape ,Yes,Low,Yes,Low,High,Moderate,0.24,High,Low,50,7,601,0
101.96,2024-01-27 00:21,Online,Groceries,Capewtown,169.65,1,11,Medium,Infrequent,DEV7613,"Safari, iOS",79.84.152.198,Mobile,No,4.9,South Africa,Eastern cape,No,High,No,High,High,Low,0.66,Low,High,56,10,757,0
176.27,2024-04-01 23:29,Online,Clothing,Capewtown,207.03,6,21,Medium,Infrequent,DEV9620,"Firefox, Win11",50.35.139.1,Mobile,No,19.2,South Africa,Kwazulu Natal,No,Low,No,Low,Low,Moderate,0.06,Low,Medium,42,1,725,1
276.82,2024-05-22 13:31,Online,Clothing,Port Elizabeth,245.36,13,22,Medium,Frequent,DEV2768,"Firefox, Win11",26.8.136.59,Web,No,18.6,South Africa,Western cape ,No,Low,Yes,High,Low,Low,0.98,Low,Medium,53,4,793,1
196.16,2024-04-22 09:08,In-store,Clothing,Joburg,179.73,4,9,High,Infrequent,DEV4327,"Chrome, Win10",33.95.64.149,Mobile,No,22.2,South Africa,gauteng,Yes,Medium,No,High,Moderate,High,0.61,High,High,38,10,676,0
287.39,2024-05-03 18:02,In-store,Clothing,Joburg,263.75,16,2,Medium,Infrequent,DEV2424,"Chrome, Win10",12.142.133.205,Web,Yes,22.2,South Africa,Eastern cape,Yes,Medium,No,Low,High,Moderate,0.85,High,Low,45,5,743,1
41.77,2024-04-17 11:42,Online,Travel,Port Elizabeth,206.5,16,30,Low,Frequent,DEV9378,"Firefox, Win11",94.143.253.48,Web,No,22.4,South Africa,Western cape ,Yes,Medium,No,Low,Moderate,Moderate,0.22,High,High,27,4,667,0
277.4,2024-03-30 19:17,Online,Electronics,Port Elizabeth,116.65,14,27,High,Infrequent,DEV8042,"Edge, Win11",72.144.164.191,Web,Yes,1.6,South Africa,Eastern cape,Yes,Medium,Yes,Low,Low,Moderate,0.86,Low,High,45,3,750,0
287.62,2024-04-02 09:30,Online,Electronics,Port Elizabeth,230.14,17,30,Low,Frequent,DEV6149,"Edge, Win11",71.202.121.32,Web,Yes,39.6,South Africa,Eastern cape,Yes,Low,No,Moderate,Moderate,Moderate,0.02,Medium,High,18,7,646,1
271.18,2024-02-26 00:53,In-store,Clothing,Pretoria,79.03,29,12,Low,Infrequent,DEV6859,"Firefox, Win11",115.49.68.207,Web,No,40.1,South Africa,Eastern cape,No,High,No,Low,Low,High,0.06,High,Medium,20,8,698,0
217.88,2024-05-13 00:29,Online,Clothing,Durban,108.56,5,13,Low,Infrequent,DEV1405,"Edge, Win11",118.0.154.172,Web,Yes,44.9,South Africa,gauteng,No,Medium,Yes,Low,Low,Moderate,0.48,Low,Medium,46,8,662,1
298.37,2024-03-08 09:24,Online,Dining,Capewtown,134.49,22,19,Medium,Frequent,DEV2011,"Firefox, Win11",205.192.202.55,Web,Yes,8.3,South Africa,gauteng,Yes,Low,Yes,Moderate,Moderate,High,0.3,Low,Medium,70,7,799,0
103.88,2024-05-29 10:34,In-store,Electronics,Joburg,283.2,30,3,Medium,Frequent,DEV3295,"Chrome, Win10",124.181.254.235,Web,Yes,24.3,South Africa,Kwazulu Natal,No,Medium,No,Moderate,High,Low,0.1,Medium,Medium,30,4,782,0
254.53,2024-04-17 07:02,Online,Dining,Capewtown,152.56,23,4,High,Frequent,DEV7835,"Edge, Win11",112.171.197.152,Mobile,Yes,14.8,South Africa,gauteng,Yes,High,Yes,Low,High,Low,0.52,High,Low,58,7,799,0
262.88,2024-06-07 08:50,Online,Travel,Pretoria,119.98,12,5,High,Frequent,DEV2767,"Safari, iOS",74.158.244.229,Mobile,No,31.6,South Africa,Western cape ,No,Low,Yes,High,High,Moderate,0.57,Low,Low,52,8,798,0
228.57,2024-05-17 03:37,Online,Clothing,Pretoria,216.99,26,9,Low,Infrequent,DEV6737,"Firefox, Win11",172.118.145.144,Web,Yes,41.2,South Africa,gauteng,No,Low,Yes,High,Moderate,Low,0.22,Low,High,49,3,734,1
190.14,2024-03-17 03:02,In-store,Dining,Joburg,252.76,1,15,High,Infrequent,DEV6162,"Firefox, Win11",134.13.221.172,Mobile,No,34.9,South Africa,Western cape ,Yes,High,No,High,High,Moderate,0.48,Medium,Medium,68,3,687,0
158.45,2024-05-11 18:09,In-store,Groceries,Port Elizabeth,275.41,24,15,Medium,Infrequent,DEV5067,"Chrome, Win10",61.177.155.181,Mobile,No,23.4,South Africa,gauteng,Yes,High,Yes,Moderate,High,Moderate,0.2,Medium,Low,19,10,668,0
64.74,2024-06-19 21:32,Online,Clothing,Durban,144.09,2,13,Low,Infrequent,DEV1034,"Edge, Win11",38.86.71.81,Mobile,No,37.3,South Africa,Kwazulu Natal,Yes,Medium,No,Moderate,Moderate,Low,0.39,Low,Medium,51,1,677,0
260.07,2024-01-26 22:10,In-store,Groceries,Durban,156.35,20,16,Low,Infrequent,DEV5989,"Safari, iOS",141.185.39.120,Mobile,No,22.7,South Africa,Kwazulu Natal,Yes,Medium,No,Low,Moderate,Low,0.04,High,Medium,32,7,669,1
253.85,2024-02-17 06:05,In-store,Clothing,Port Elizabeth,203.65,6,6,High,Frequent,DEV3365,"Edge, Win11",70.215.56.204,Mobile,Yes,9.5,South Africa,Kwazulu Natal,No,Low,No,Low,Moderate,Moderate,0.27,Medium,Low,19,10,690,1
